,,,0.1184,0.0892,,5.91E-03,1.22E+08,8.92E-04,,121.66662,0.892
,,,0.1185,0.0884,,5.91E-03,1.22E+08,8.84E-04,,121.71813,0.884
,,,0.1186,0.0888,,5.91E-03,1.22E+08,8.88E-04,,121.76964,0.888
,,,0.1187,0.0884,,5.91E-03,1.22E+08,8.84E-04,,121.82115,0.884
,,,0.1188,0.0884,,5.92E-03,1.22E+08,8.84E-04,,121.87266,0.884
,,,0.1189,0.0884,,5.92E-03,1.22E+08,8.84E-04,,121.92417,0.884
,,,0.119,0.0872,,5.92E-03,1.22E+08,8.72E-04,,121.97568,0.872
,,,0.1191,0.0884,,5.92E-03,1.22E+08,8.84E-04,,122.02719,0.884
,,,0.1192,0.0888,,5.93E-03,1.22E+08,8.88E-04,,122.0787,0.888
,,,0.1193,0.0892,,5.93E-03,1.22E+08,8.92E-04,,122.13021,0.892
,,,0.1194,0.0888,,5.93E-03,1.22E+08,8.88E-04,,122.18172,0.888
,,,0.1195,0.0888,,5.93E-03,1.22E+08,8.88E-04,,122.23323,0.888
,,,0.1196,0.0892,,5.94E-03,1.22E+08,8.92E-04,,122.28474,0.892
,,,0.1197,0.0892,,5.94E-03,1.22E+08,8.92E-04,,122.33625,0.892
,,,0.1198,0.0888,,5.94E-03,1.22E+08,8.88E-04,,122.38776,0.888
,,,0.1199,0.0896,,5.94E-03,1.22E+08,8.96E-04,,122.43927,0.896
,,,0.12,0.0888,,5.95E-03,1.22E+08,8.88E-04,,122.49078,0.888
,,,0.1201,0.0892,,5.95E-03,1.23E+08,8.92E-04,,122.54229,0.892
,,,0.1202,0.0884,,5.95E-03,1.23E+08,8.84E-04,,122.5938,0.884
,,,0.1203,0.09,,5.95E-03,1.23E+08,9.00E-04,,122.64531,0.9
,,,0.1204,0.0892,,5.96E-03,1.23E+08,8.92E-04,,122.69682,0.892
,,,0.1205,0.0892,,5.96E-03,1.23E+08,8.92E-04,,122.74833,0.892
,,,0.1206,0.0888,,5.96E-03,1.23E+08,8.88E-04,,122.79984,0.888
,,,0.1207,0.0888,,5.96E-03,1.23E+08,8.88E-04,,122.85135,0.888
,,,0.1208,0.0884,,5.97E-03,1.23E+08,8.84E-04,,122.90286,0.884
,,,0.1209,0.0892,,5.97E-03,1.23E+08,8.92E-04,,122.95437,0.892
,,,0.121,0.0892,,5.97E-03,1.23E+08,8.92E-04,,123.00588,0.892
,,,0.1211,0.09,,5.97E-03,1.23E+08,9.00E-04,,123.05739,0.9
,,,0.1212,0.0896,,5.98E-03,1.23E+08,8.96E-04,,123.1089,0.896
,,,0.1213,0.09,,5.98E-03,1.23E+08,9.00E-04,,123.16041,0.9
,,,0.1214,0.09,,5.98E-03,1.23E+08,9.00E-04,,123.21192,0.9
,,,0.1215,0.0892,,5.98E-03,1.23E+08,8.92E-04,,123.26343,0.892
,,,0.1216,0.0892,,5.99E-03,1.23E+08,8.92E-04,,123.31494,0.892
,,,0.1217,0.0896,,5.99E-03,1.23E+08,8.96E-04,,123.36645,0.896
,,,0.1218,0.0896,,5.99E-03,1.23E+08,8.96E-04,,123.41796,0.896
,,,0.1219,0.0908,,5.99E-03,1.23E+08,9.08E-04,,123.46947,0.908
,,,0.122,0.0912,,6.00E-03,1.24E+08,9.12E-04,,123.52098,0.912
,,,0.1221,0.09,,6.00E-03,1.24E+08,9.00E-04,,123.57249,0.9
,,,0.1222,0.0908,,6.00E-03,1.24E+08,9.08E-04,,123.624,0.908
,,,0.1223,0.09,,6.00E-03,1.24E+08,9.00E-04,,123.67551,0.9
,,,0.1224,0.09,,6.01E-03,1.24E+08,9.00E-04,,123.72702,0.9
,,,0.1225,0.0904,,6.01E-03,1.24E+08,9.04E-04,,123.77853,0.904
,,,0.1226,0.09,,6.01E-03,1.24E+08,9.00E-04,,123.83004,0.9
,,,0.1227,0.0904,,6.01E-03,1.24E+08,9.04E-04,,123.88155,0.904
,,,0.1228,0.09,,6.02E-03,1.24E+08,9.00E-04,,123.93306,0.9
,,,0.1229,0.0912,,6.02E-03,1.24E+08,9.12E-04,,123.98457,0.912
,,,0.123,0.0904,,6.02E-03,1.24E+08,9.04E-04,,124.03608,0.904
,,,0.1231,0.0904,,6.02E-03,1.24E+08,9.04E-04,,124.08759,0.904
,,,0.1232,0.0904,,6.03E-03,1.24E+08,9.04E-04,,124.1391,0.904
,,,0.1233,0.09,,6.03E-03,1.24E+08,9.00E-04,,124.19061,0.9
,,,0.1234,0.0908,,6.03E-03,1.24E+08,9.08E-04,,124.24212,0.908
,,,0.1235,0.0912,,6.03E-03,1.24E+08,9.12E-04,,124.29363,0.912
,,,0.1236,0.0916,,6.04E-03,1.24E+08,9.16E-04,,124.34514,0.916
,,,0.1237,0.0912,,6.04E-03,1.24E+08,9.12E-04,,124.39665,0.912
,,,0.1238,0.0908,,6.04E-03,1.24E+08,9.08E-04,,124.44816,0.908
,,,0.1239,0.0912,,6.04E-03,1.24E+08,9.12E-04,,124.49967,0.912
,,,0.124,0.0912,,6.05E-03,1.25E+08,9.12E-04,,124.55118,0.912
,,,0.1241,0.0916,,6.05E-03,1.25E+08,9.16E-04,,124.60269,0.916
,,,0.1242,0.0904,,6.05E-03,1.25E+08,9.04E-04,,124.6542,0.904
,,,0.1243,0.0904,,6.05E-03,1.25E+08,9.04E-04,,124.70571,0.904
,,,0.1244,0.0908,,6.06E-03,1.25E+08,9.08E-04,,124.75722,0.908
,,,0.1245,0.0912,,6.06E-03,1.25E+08,9.12E-04,,124.80873,0.912
,,,0.1246,0.0924,,6.06E-03,1.25E+08,9.24E-04,,124.86024,0.924
,,,0.1247,0.0916,,6.06E-03,1.25E+08,9.16E-04,,124.91175,0.916
,,,0.1248,0.092,,6.07E-03,1.25E+08,9.20E-04,,124.96326,0.92
,,,0.1249,0.092,,6.07E-03,1.25E+08,9.20E-04,,125.01477,0.92
,,,0.125,0.0908,,6.07E-03,1.25E+08,9.08E-04,,125.06628,0.908
,,,0.1251,0.0912,,6.07E-03,1.25E+08,9.12E-04,,125.11779,0.912
,,,0.1252,0.092,,6.08E-03,1.25E+08,9.20E-04,,125.1693,0.92
,,,0.1253,0.0916,,6.08E-03,1.25E+08,9.16E-04,,125.22081,0.916
,,,0.1254,0.092,,6.08E-03,1.25E+08,9.20E-04,,125.27232,0.92
,,,0.1255,0.0916,,6.08E-03,1.25E+08,9.16E-04,,125.32383,0.916
,,,0.1256,0.0924,,6.09E-03,1.25E+08,9.24E-04,,125.37534,0.924
,,,0.1257,0.0928,,6.09E-03,1.25E+08,9.28E-04,,125.42685,0.928
,,,0.1258,0.0924,,6.09E-03,1.25E+08,9.24E-04,,125.47836,0.924
,,,0.1259,0.092,,6.09E-03,1.26E+08,9.20E-04,,125.52987,0.92
,,,0.126,0.0928,,6.10E-03,1.26E+08,9.28E-04,,125.58138,0.928
,,,0.1261,0.0924,,6.10E-03,1.26E+08,9.24E-04,,125.63289,0.924
,,,0.1262,0.092,,6.10E-03,1.26E+08,9.20E-04,,125.6844,0.92
,,,0.1263,0.0928,,6.10E-03,1.26E+08,9.28E-04,,125.73591,0.928
,,,0.1264,0.0928,,6.11E-03,1.26E+08,9.28E-04,,125.78742,0.928
,,,0.1265,0.0924,,6.11E-03,1.26E+08,9.24E-04,,125.83893,0.924
,,,0.1266,0.0928,,6.11E-03,1.26E+08,9.28E-04,,125.89044,0.928
,,,0.1267,0.0928,,6.11E-03,1.26E+08,9.28E-04,,125.94195,0.928
,,,0.1268,0.0932,,6.12E-03,1.26E+08,9.32E-04,,125.99346,0.932
,,,0.1269,0.0924,,6.12E-03,1.26E+08,9.24E-04,,126.04497,0.924
,,,0.127,0.0924,,6.12E-03,1.26E+08,9.24E-04,,126.09648,0.924
,,,0.1271,0.0936,,6.12E-03,1.26E+08,9.36E-04,,126.14799,0.936
,,,0.1272,0.094,,6.13E-03,1.26E+08,9.40E-04,,126.1995,0.94
,,,0.1273,0.094,,6.13E-03,1.26E+08,9.40E-04,,126.25101,0.94
,,,0.1274,0.0936,,6.13E-03,1.26E+08,9.36E-04,,126.30252,0.936
,,,0.1275,0.0936,,6.13E-03,1.26E+08,9.36E-04,,126.35403,0.936
,,,0.1276,0.0932,,6.14E-03,1.26E+08,9.32E-04,,126.40554,0.932
,,,0.1277,0.0936,,6.14E-03,1.26E+08,9.36E-04,,126.45705,0.936
,,,0.1278,0.0932,,6.14E-03,1.27E+08,9.32E-04,,126.50856,0.932
,,,0.1279,0.0944,,6.14E-03,1.27E+08,9.44E-04,,126.56007,0.944
,,,0.128,0.0936,,6.15E-03,1.27E+08,9.36E-04,,126.61158,0.936
,,,0.1281,0.094,,6.15E-03,1.27E+08,9.40E-04,,126.66309,0.94
,,,0.1282,0.0944,,6.15E-03,1.27E+08,9.44E-04,,126.7146,0.944
,,,0.1283,0.0944,,6.15E-03,1.27E+08,9.44E-04,,126.76611,0.944
,,,0.1284,0.0944,,6.16E-03,1.27E+08,9.44E-04,,126.81762,0.944
,,,0.1285,0.0948,,6.16E-03,1.27E+08,9.48E-04,,126.86913,0.948
,,,0.1286,0.0948,,6.16E-03,1.27E+08,9.48E-04,,126.92064,0.948
,,,0.1287,0.0948,,6.16E-03,1.27E+08,9.48E-04,,126.97215,0.948
,,,0.1288,0.0944,,6.17E-03,1.27E+08,9.44E-04,,127.02366,0.944
,,,0.1289,0.0944,,6.17E-03,1.27E+08,9.44E-04,,127.07517,0.944
,,,0.129,0.0952,,6.17E-03,1.27E+08,9.52E-04,,127.12668,0.952
,,,0.1291,0.0952,,6.17E-03,1.27E+08,9.52E-04,,127.17819,0.952
,,,0.1292,0.0952,,6.18E-03,1.27E+08,9.52E-04,,127.2297,0.952
,,,0.1293,0.0944,,6.18E-03,1.27E+08,9.44E-04,,127.28121,0.944
,,,0.1294,0.0952,,6.18E-03,1.27E+08,9.52E-04,,127.33272,0.952
,,,0.1295,0.0952,,6.18E-03,1.27E+08,9.52E-04,,127.38423,0.952
,,,0.1296,0.0956,,6.19E-03,1.27E+08,9.56E-04,,127.43574,0.956
,,,0.1297,0.0964,,6.19E-03,1.27E+08,9.64E-04,,127.48725,0.964
,,,0.1298,0.096,,6.19E-03,1.28E+08,9.60E-04,,127.53876,0.96
,,,0.1299,0.096,,6.19E-03,1.28E+08,9.60E-04,,127.59027,0.96
,,,0.13,0.0964,,6.20E-03,1.28E+08,9.64E-04,,127.64178,0.964
,,,0.1301,0.0956,,6.20E-03,1.28E+08,9.56E-04,,127.69329,0.956
,,,0.1302,0.096,,6.20E-03,1.28E+08,9.60E-04,,127.7448,0.96
,,,0.1303,0.0956,,6.20E-03,1.28E+08,9.56E-04,,127.79631,0.956
,,,0.1304,0.0964,,6.21E-03,1.28E+08,9.64E-04,,127.84782,0.964
,,,0.1305,0.096,,6.21E-03,1.28E+08,9.60E-04,,127.89933,0.96
,,,0.1306,0.0968,,6.21E-03,1.28E+08,9.68E-04,,127.95084,0.968
,,,0.1307,0.096,,6.21E-03,1.28E+08,9.60E-04,,128.00235,0.96
,,,0.1308,0.0968,,6.22E-03,1.28E+08,9.68E-04,,128.05386,0.968
,,,0.1309,0.0972,,6.22E-03,1.28E+08,9.72E-04,,128.10537,0.972
,,,0.131,0.0972,,6.22E-03,1.28E+08,9.72E-04,,128.15688,0.972
,,,0.1311,0.0968,,6.22E-03,1.28E+08,9.68E-04,,128.20839,0.968
,,,0.1312,0.098,,6.23E-03,1.28E+08,9.80E-04,,128.2599,0.98
,,,0.1313,0.098,,6.23E-03,1.28E+08,9.80E-04,,128.31141,0.98
,,,0.1314,0.0972,,6.23E-03,1.28E+08,9.72E-04,,128.36292,0.972
,,,0.1315,0.0976,,6.23E-03,1.28E+08,9.76E-04,,128.41443,0.976
,,,0.1316,0.098,,6.24E-03,1.28E+08,9.80E-04,,128.46594,0.98
,,,0.1317,0.0984,,6.24E-03,1.29E+08,9.84E-04,,128.51745,0.984
,,,0.1318,0.0968,,6.24E-03,1.29E+08,9.68E-04,,128.56896,0.968
,,,0.1319,0.098,,6.24E-03,1.29E+08,9.80E-04,,128.62047,0.98
,,,0.132,0.0984,,6.25E-03,1.29E+08,9.84E-04,,128.67198,0.984
,,,0.1321,0.0992,,6.25E-03,1.29E+08,9.92E-04,,128.72349,0.992
