,-0.02438,1.944,,-0.02438,10.36,,,,,,-0.02438,-0.545492537,,,,-0.02438,2.489492537
,-0.02436,1.936,,-0.02436,10.32,,,,,,-0.02436,-0.543880597,,,,-0.02436,2.479880597
,-0.02434,1.92,,-0.02434,10.36,,,,,,-0.02434,-0.569492537,,,,-0.02434,2.489492537
,-0.02432,1.904,,-0.02432,10.36,,,,,,-0.02432,-0.585492537,,,,-0.02432,2.489492537
,-0.0243,1.888,,-0.0243,10.4,,,,,,-0.0243,-0.611104478,,,,-0.0243,2.499104478
,-0.02428,1.896,,-0.02428,10.4,,,,,,-0.02428,-0.603104478,,,,-0.02428,2.499104478
,-0.02426,1.888,,-0.02426,10.4,,,,,,-0.02426,-0.611104478,,,,-0.02426,2.499104478
,-0.02424,1.888,,-0.02424,10.4,,,,,,-0.02424,-0.611104478,,,,-0.02424,2.499104478
,-0.02422,1.896,,-0.02422,10.4,,,,,,-0.02422,-0.603104478,,,,-0.02422,2.499104478
,-0.0242,1.912,,-0.0242,10.4,,,,,,-0.0242,-0.587104478,,,,-0.0242,2.499104478
,-0.02418,1.928,,-0.02418,10.4,,,,,,-0.02418,-0.571104478,,,,-0.02418,2.499104478
,-0.02416,1.944,,-0.02416,10.44,,,,,,-0.02416,-0.564716418,,,,-0.02416,2.508716418
,-0.02414,1.96,,-0.02414,10.44,,,,,,-0.02414,-0.548716418,,,,-0.02414,2.508716418
,-0.02412,1.976,,-0.02412,10.44,,,,,,-0.02412,-0.532716418,,,,-0.02412,2.508716418
,-0.0241,2,,-0.0241,10.4,,,,,,-0.0241,-0.499104478,,,,-0.0241,2.499104478
,-0.02408,2.032,,-0.02408,10.44,,,,,,-0.02408,-0.476716418,,,,-0.02408,2.508716418
,-0.02406,2.056,,-0.02406,10.4,,,,,,-0.02406,-0.443104478,,,,-0.02406,2.499104478
,-0.02404,2.072,,-0.02404,10.44,,,,,,-0.02404,-0.436716418,,,,-0.02404,2.508716418
,-0.02402,2.104,,-0.02402,10.44,,,,,,-0.02402,-0.404716418,,,,-0.02402,2.508716418
,-0.024,2.12,,-0.024,10.44,,,,,,-0.024,-0.388716418,,,,-0.024,2.508716418
,-0.02398,2.152,,-0.02398,10.48,,,,,,-0.02398,-0.366328358,,,,-0.02398,2.518328358
,-0.02396,2.168,,-0.02396,10.44,,,,,,-0.02396,-0.340716418,,,,-0.02396,2.508716418
,-0.02394,2.192,,-0.02394,10.48,,,,,,-0.02394,-0.326328358,,,,-0.02394,2.518328358
,-0.02392,2.216,,-0.02392,10.44,,,,,,-0.02392,-0.292716418,,,,-0.02392,2.508716418
,-0.0239,2.232,,-0.0239,10.48,,,,,,-0.0239,-0.286328358,,,,-0.0239,2.518328358
,-0.02388,2.248,,-0.02388,10.48,,,,,,-0.02388,-0.270328358,,,,-0.02388,2.518328358
,-0.02386,2.272,,-0.02386,10.44,,,,,,-0.02386,-0.236716418,,,,-0.02386,2.508716418
,-0.02384,2.288,,-0.02384,10.48,,,,,,-0.02384,-0.230328358,,,,-0.02384,2.518328358
,-0.02382,2.296,,-0.02382,10.48,,,,,,-0.02382,-0.222328358,,,,-0.02382,2.518328358
,-0.0238,2.312,,-0.0238,10.48,,,,,,-0.0238,-0.206328358,,,,-0.0238,2.518328358
,-0.02378,2.328,,-0.02378,10.48,,,,,,-0.02378,-0.190328358,,,,-0.02378,2.518328358
,-0.02376,2.336,,-0.02376,10.48,,,,,,-0.02376,-0.182328358,,,,-0.02376,2.518328358
,-0.02374,2.344,,-0.02374,10.44,,,,,,-0.02374,-0.164716418,,,,-0.02374,2.508716418
,-0.02372,2.352,,-0.02372,10.48,,,,,,-0.02372,-0.166328358,,,,-0.02372,2.518328358
,-0.0237,2.368,,-0.0237,10.44,,,,,,-0.0237,-0.140716418,,,,-0.0237,2.508716418
,-0.02368,2.376,,-0.02368,10.44,,,,,,-0.02368,-0.132716418,,,,-0.02368,2.508716418
,-0.02366,2.384,,-0.02366,10.44,,,,,,-0.02366,-0.124716418,,,,-0.02366,2.508716418
,-0.02364,2.384,,-0.02364,10.44,,,,,,-0.02364,-0.124716418,,,,-0.02364,2.508716418
,-0.02362,2.392,,-0.02362,10.4,,,,,,-0.02362,-0.107104478,,,,-0.02362,2.499104478
,-0.0236,2.4,,-0.0236,10.44,,,,,,-0.0236,-0.108716418,,,,-0.0236,2.508716418
,-0.02358,2.4,,-0.02358,10.44,,,,,,-0.02358,-0.108716418,,,,-0.02358,2.508716418
,-0.02356,2.408,,-0.02356,10.4,,,,,,-0.02356,-0.091104478,,,,-0.02356,2.499104478
,-0.02354,2.408,,-0.02354,10.4,,,,,,-0.02354,-0.091104478,,,,-0.02354,2.499104478
,-0.02352,2.416,,-0.02352,10.4,,,,,,-0.02352,-0.083104478,,,,-0.02352,2.499104478
,-0.0235,2.416,,-0.0235,10.4,,,,,,-0.0235,-0.083104478,,,,-0.0235,2.499104478
,-0.02348,2.416,,-0.02348,10.44,,,,,,-0.02348,-0.092716418,,,,-0.02348,2.508716418
,-0.02346,2.424,,-0.02346,10.4,,,,,,-0.02346,-0.075104478,,,,-0.02346,2.499104478
,-0.02344,2.424,,-0.02344,10.4,,,,,,-0.02344,-0.075104478,,,,-0.02344,2.499104478
,-0.02342,2.424,,-0.02342,10.4,,,,,,-0.02342,-0.075104478,,,,-0.02342,2.499104478
